Date,Open,High,Low,Close,Adj Close,Volume
2003-07-07,1.3764290000000001,1.441429,1.3664290000000001,1.419286,1.2722950000000002,71568000
2003-07-08,1.3942860000000001,1.464286,1.3921430000000001,1.457143,1.306231,64184400
2003-07-09,1.443571,1.4607139999999998,1.420714,1.420714,1.273576,53411400
2003-07-10,1.42,1.4242860000000002,1.3835709999999999,1.398571,1.2537260000000001,42733600
2003-07-11,1.4042860000000001,1.4285709999999998,1.395,1.417857,1.2710139999999999,34214600
2003-07-14,1.429286,1.457143,1.419286,1.421429,1.274216,47101600
2003-07-15,1.43,1.445714,1.387857,1.400714,1.255647,51661400
2003-07-16,1.4264290000000002,1.4285709999999998,1.3842860000000001,1.419286,1.2722950000000002,62732600
2003-07-17,1.442143,1.496429,1.437857,1.4928569999999999,1.338247,187803000
2003-07-18,1.4928569999999999,1.512857,1.457143,1.49,1.3356860000000002,74709600
2003-07-21,1.477857,1.485714,1.45,1.472143,1.3196780000000001,45952200
2003-07-22,1.4907139999999999,1.4971430000000001,1.464286,1.485714,1.331844,49606200
2003-07-23,1.496429,1.4971430000000001,1.461429,1.485,1.3312030000000001,35758800
2003-07-24,1.5028569999999999,1.535714,1.455714,1.465,1.313275,57309000
2003-07-25,1.457857,1.540714,1.457143,1.538571,1.379227,54171600
2003-07-28,1.535714,1.535714,1.49,1.4992860000000001,1.34401,42589400
2003-07-29,1.4992860000000001,1.505714,1.465714,1.48,1.326722,49280000
2003-07-30,1.483571,1.4928569999999999,1.440714,1.4485709999999998,1.298548,43398600
2003-07-31,1.481429,1.525,1.469286,1.505714,1.349772,75366200
2003-08-01,1.5,1.5192860000000001,1.474286,1.4807139999999999,1.3273620000000002,37401000
2003-08-04,1.466429,1.535714,1.4485709999999998,1.515,1.3580969999999999,57528800
2003-08-05,1.525,1.528571,1.435714,1.455714,1.304951,62360200
2003-08-06,1.432857,1.440714,1.392857,1.4021430000000001,1.256928,61366200
2003-08-07,1.409286,1.435,1.387143,1.423571,1.276137,43594600
2003-08-08,1.4364290000000002,1.437857,1.4,1.402857,1.257568,34414800
2003-08-11,1.415714,1.423571,1.393571,1.4042860000000001,1.2588489999999999,34307000
2003-08-12,1.411429,1.4142860000000002,1.39,1.407143,1.2614100000000001,41109600
2003-08-13,1.4185709999999998,1.452857,1.398571,1.441429,1.292145,71024800
2003-08-14,1.443571,1.452143,1.4242860000000002,1.4264290000000002,1.278698,48195000
2003-08-15,1.43,1.433571,1.4042860000000001,1.407857,1.262051,31466400
2003-08-18,1.4185709999999998,1.457857,1.408571,1.452857,1.30239,48193600
2003-08-19,1.455,1.4607139999999998,1.4285709999999998,1.451429,1.301109,33422200
2003-08-20,1.441429,1.5192860000000001,1.4385709999999998,1.5007139999999999,1.3452899999999999,68303200
2003-08-21,1.502143,1.550714,1.496429,1.548571,1.388191,63831600
2003-08-22,1.557857,1.5714290000000002,1.474286,1.4914290000000001,1.336967,62566000
2003-08-25,1.484286,1.493571,1.463571,1.49,1.3356860000000002,34445600
2003-08-26,1.482143,1.505,1.453571,1.503571,1.347852,41239800
2003-08-27,1.493571,1.534286,1.475714,1.534286,1.375385,56425600
2003-08-28,1.523571,1.587143,1.523571,1.585,1.420847,79906400
2003-08-29,1.5857139999999998,1.6321430000000001,1.575,1.615,1.44774,65788800
2003-09-02,1.618571,1.635714,1.6,1.6321430000000001,1.463107,60533200
2003-09-03,1.628571,1.665714,1.6257139999999999,1.639286,1.469511,67207000
2003-09-04,1.6542860000000001,1.660714,1.6264290000000001,1.630714,1.461827,49945000
2003-09-05,1.6235709999999999,1.653571,1.600714,1.607143,1.440696,60033400
2003-09-08,1.6057139999999999,1.6278569999999999,1.605,1.6242860000000001,1.456064,41811000
2003-09-09,1.609286,1.619286,1.58,1.5978569999999999,1.432372,45092600
2003-09-10,1.589286,1.615,1.579286,1.584286,1.420207,56222600
2003-09-11,1.589286,1.6278569999999999,1.578571,1.611429,1.4445379999999999,53421200
2003-09-12,1.6078569999999999,1.652857,1.5935709999999998,1.65,1.479115,44997400
2003-09-15,1.629286,1.635714,1.58,1.586429,1.422128,56711200
2003-09-16,1.586429,1.620714,1.5857139999999998,1.597143,1.431732,67251800
2003-09-17,1.5978569999999999,1.598571,1.560714,1.58,1.4163649999999999,72349200
2003-09-18,1.578571,1.6421430000000001,1.567857,1.6342860000000001,1.465028,63226800
2003-09-19,1.6342860000000001,1.6464290000000001,1.602143,1.612857,1.445819,51489200
2003-09-22,1.584286,1.607143,1.565714,1.577143,1.413804,44955400
2003-09-23,1.572857,1.604286,1.562857,1.602143,1.4362139999999999,33112800
2003-09-24,1.586429,1.5935709999999998,1.505714,1.522857,1.36514,75321400
2003-09-25,1.524286,1.526429,1.4464290000000002,1.459286,1.3081530000000001,143595200
2003-09-26,1.45,1.55,1.439286,1.477857,1.3248,86812600
2003-09-29,1.535,1.547857,1.475,1.5214290000000001,1.36386,91425600
2003-09-30,1.506429,1.515714,1.46,1.48,1.326722,71356600
2003-10-01,1.479286,1.5071430000000001,1.442143,1.485,1.3312030000000001,59028200
2003-10-02,1.485714,1.485714,1.4485709999999998,1.469286,1.317117,51014600
2003-10-03,1.4992860000000001,1.5614290000000002,1.4914290000000001,1.5492860000000002,1.388831,74900000
2003-10-06,1.547857,1.595,1.5414290000000002,1.592143,1.42725,67082400
2003-10-07,1.575,1.672143,1.565,1.658571,1.486799,104543600
2003-10-08,1.660714,1.681429,1.6235709999999999,1.647143,1.4765540000000001,107167200
2003-10-09,1.6642860000000002,1.690714,1.6278569999999999,1.675,1.501526,86937200
2003-10-10,1.6785709999999998,1.7007139999999998,1.669286,1.691429,1.516253,43709400
2003-10-13,1.695,1.743571,1.694286,1.739286,1.5591540000000002,69966400
2003-10-14,1.737143,1.7671430000000001,1.727857,1.753571,1.57196,68854800
2003-10-15,1.775,1.786429,1.755714,1.772857,1.589248,152525800
2003-10-16,1.7,1.702857,1.600714,1.660714,1.48872,243920600
2003-10-17,1.67,1.677857,1.602143,1.625,1.456704,89952800
2003-10-20,1.614286,1.667143,1.598571,1.658571,1.486799,69783000
2003-10-21,1.665,1.671429,1.625,1.655714,1.484238,44115400
2003-10-22,1.638571,1.657143,1.62,1.6257139999999999,1.4573450000000001,40399800
2003-10-23,1.6235709999999999,1.653571,1.6135709999999999,1.6421430000000001,1.4720719999999998,41302800
2003-10-24,1.611429,1.6321430000000001,1.587857,1.614286,1.4471,54964000
2003-10-27,1.625,1.635,1.606429,1.614286,1.4471,40503400
2003-10-28,1.611429,1.697857,1.6,1.694286,1.5188139999999999,62928600
2003-10-29,1.679286,1.707143,1.667143,1.692143,1.516894,66770200
2003-10-30,1.713571,1.714286,1.6335709999999999,1.649286,1.478475,65139200
2003-10-31,1.6642860000000002,1.667857,1.627143,1.635,1.465669,54538400
2003-11-03,1.630714,1.6642860000000002,1.627143,1.653571,1.482317,75710600
2003-11-04,1.647857,1.65,1.6135709999999999,1.6364290000000001,1.466949,62308400
2003-11-05,1.63,1.6521430000000001,1.605,1.645,1.474633,80617600
2003-11-06,1.6364290000000001,1.653571,1.6178569999999999,1.651429,1.4803959999999998,99268400
2003-11-07,1.6564290000000002,1.66,1.6035709999999999,1.607143,1.440696,52536400
2003-11-10,1.6035709999999999,1.6178569999999999,1.56,1.564286,1.4022780000000001,58569000
2003-11-11,1.564286,1.572857,1.534286,1.538571,1.379227,53768400
2003-11-12,1.534286,1.622857,1.534286,1.595,1.4298110000000002,75000800
2003-11-13,1.576429,1.611429,1.565714,1.601429,1.435574,53193000
2003-11-14,1.6057139999999999,1.615,1.52,1.532857,1.374104,59262000
2003-11-17,1.525,1.526429,1.496429,1.5092860000000001,1.352974,57064000
2003-11-18,1.515,1.524286,1.453571,1.457857,1.306872,66798200
2003-11-19,1.4685709999999998,1.475,1.447143,1.4585709999999998,1.307512,86146200
2003-11-20,1.435714,1.505714,1.435714,1.455714,1.304951,59897600
2003-11-21,1.452857,1.47,1.417857,1.4485709999999998,1.298548,60459000
2003-11-24,1.464286,1.5192860000000001,1.4607139999999998,1.510714,1.354255,95456200
2003-11-25,1.516429,1.517857,1.472143,1.477143,1.32416,67163600
2003-11-26,1.492143,1.510714,1.4464290000000002,1.48,1.326722,61282200
2003-11-28,1.484286,1.505,1.465714,1.493571,1.3388870000000002,19024600
2003-12-01,1.5028569999999999,1.560714,1.5,1.550714,1.390112,90384000
2003-12-02,1.542857,1.564286,1.5292860000000001,1.538571,1.379227,51324000
2003-12-03,1.538571,1.56,1.4971430000000001,1.502143,1.346571,47824000
2003-12-04,1.495714,1.512143,1.483571,1.510714,1.354255,44485000
2003-12-05,1.4928569999999999,1.510714,1.4807139999999999,1.489286,1.335045,46544400
2003-12-08,1.484286,1.505714,1.457857,1.503571,1.347852,37059400
2003-12-09,1.512143,1.517857,1.457143,1.4607139999999998,1.309433,33786200
2003-12-10,1.4607139999999998,1.472143,1.425714,1.455714,1.304951,67834200
2003-12-11,1.4464290000000002,1.524286,1.443571,1.515,1.3580969999999999,45784200
2003-12-12,1.522857,1.522857,1.4785709999999999,1.492143,1.337607,48168400
2003-12-15,1.535,1.535,1.433571,1.440714,1.291504,97227200
2003-12-16,1.442143,1.463571,1.429286,1.437143,1.288303,93489200
2003-12-17,1.434286,1.437857,1.413571,1.42,1.272936,68565000
2003-12-18,1.421429,1.441429,1.421429,1.431429,1.28318,82728800
2003-12-19,1.442143,1.4585709999999998,1.401429,1.407143,1.2614100000000001,113390200
2003-12-22,1.403571,1.420714,1.375,1.417857,1.2710139999999999,94266200
2003-12-23,1.422857,1.425,1.4,1.415,1.268453,77124600
2003-12-24,1.408571,1.4707139999999999,1.403571,1.457857,1.306872,44368800
2003-12-26,1.453571,1.493571,1.452857,1.484286,1.330563,25923800
2003-12-29,1.493571,1.5114290000000001,1.49,1.510714,1.354255,58364600
2003-12-30,1.512857,1.535714,1.510714,1.52,1.362579,51213400
2003-12-31,1.525,1.537857,1.512857,1.526429,1.368341,43612800
2004-01-02,1.5392860000000002,1.5535709999999998,1.512857,1.52,1.362579,36160600
2004-01-05,1.53,1.599286,1.53,1.5835709999999998,1.419567,98754600
2004-01-06,1.589286,1.601429,1.550714,1.577857,1.414444,127337000
2004-01-07,1.578571,1.630714,1.566429,1.6135709999999999,1.44646,146718600
2004-01-08,1.631429,1.695,1.6178569999999999,1.6685709999999998,1.4957639999999999,115075800
2004-01-09,1.659286,1.723571,1.6278569999999999,1.642857,1.472712,106864800
2004-01-12,1.660714,1.714286,1.65,1.695,1.519455,121886800
2004-01-13,1.764286,1.774286,1.704286,1.7228569999999999,1.544427,169754200
2004-01-14,1.7428569999999999,1.7528569999999999,1.6985709999999998,1.7285709999999999,1.549549,155010800
2004-01-15,1.6364290000000001,1.671429,1.607143,1.6321430000000001,1.463107,254552200
2004-01-16,1.635,1.645714,1.615,1.622857,1.454783,93205000
2004-01-20,1.619286,1.628571,1.589286,1.6235709999999999,1.455424,78986600
2004-01-21,1.621429,1.640714,1.602143,1.615,1.44774,56665000
2004-01-22,1.611429,1.630714,1.584286,1.584286,1.420207,51251200
2004-01-23,1.601429,1.6242860000000001,1.589286,1.611429,1.4445379999999999,56792400
2004-01-26,1.604286,1.647143,1.602143,1.643571,1.4733530000000001,67817400
2004-01-27,1.645714,1.660714,1.628571,1.647857,1.477195,76767600
2004-01-28,1.631429,1.67,1.600714,1.608571,1.441977,68850600
2004-01-29,1.6164290000000001,1.628571,1.585,1.62,1.452222,53174800
2004-01-30,1.6178569999999999,1.6335709999999999,1.601429,1.611429,1.4445379999999999,46324600
2004-02-02,1.604286,1.629286,1.577143,1.594286,1.429171,71857800
2004-02-03,1.592857,1.6,1.5714290000000002,1.59,1.425329,45203200
2004-02-04,1.5714290000000002,1.577857,1.55,1.556429,1.395235,76388200
2004-02-05,1.558571,1.6364290000000001,1.557857,1.601429,1.435574,88211200
2004-02-06,1.6035709999999999,1.635,1.6,1.6221430000000001,1.454143,48335000
2004-02-09,1.6157139999999999,1.632857,1.607143,1.619286,1.451582,47065200
2004-02-10,1.6157139999999999,1.651429,1.602857,1.641429,1.471431,63835800
2004-02-11,1.649286,1.705,1.6464290000000001,1.7,1.523937,87136000
2004-02-12,1.6864290000000002,1.713571,1.685714,1.695,1.519455,45997000
2004-02-13,1.703571,1.721429,1.630714,1.642857,1.472712,78995000
2004-02-17,1.65,1.677857,1.65,1.6542860000000001,1.482957,42739200
2004-02-18,1.655714,1.6742860000000002,1.6464290000000001,1.661429,1.48936,35408800
2004-02-19,1.6664290000000002,1.6885709999999998,1.600714,1.605,1.438776,80770200
2004-02-20,1.607143,1.6078569999999999,1.586429,1.6,1.434294,69400800
2004-02-23,1.5957139999999999,1.604286,1.5635709999999998,1.585,1.420847,48519800
2004-02-24,1.5814290000000002,1.6242860000000001,1.5714290000000002,1.597143,1.431732,64764000
2004-02-25,1.591429,1.635714,1.586429,1.629286,1.460546,69069000
2004-02-26,1.6342860000000001,1.655714,1.628571,1.645714,1.475274,49602000
2004-02-27,1.64,1.715714,1.639286,1.7085709999999998,1.531621,117209400
2004-03-01,1.721429,1.735714,1.705,1.715714,1.538024,80420200
2004-03-02,1.714286,1.721429,1.697857,1.7007139999999998,1.524577,64171800
2004-03-03,1.685714,1.727857,1.685714,1.7085709999999998,1.531621,56282800
2004-03-04,1.709286,1.8014290000000002,1.707857,1.797143,1.611019,165055800
2004-03-05,1.782143,1.963571,1.778571,1.91,1.712188,385149800
2004-03-08,1.901429,1.913571,1.842857,1.857143,1.6648049999999999,130718000
2004-03-09,1.85,1.945,1.839286,1.935714,1.735239,154590800
2004-03-10,1.931429,2.01,1.9242860000000002,1.977143,1.772377,251741000
2004-03-11,1.947857,2.002857,1.935,1.939286,1.738441,148962800
2004-03-12,1.951429,1.984286,1.940714,1.9685709999999998,1.764693,82306000
2004-03-15,1.930714,1.953571,1.8757139999999999,1.889286,1.6936189999999998,120429400
2004-03-16,1.8964290000000001,1.900714,1.8135709999999998,1.844286,1.6532799999999999,151358200
2004-03-17,1.854286,1.8842860000000001,1.841429,1.870714,1.676971,102858000
2004-03-18,1.852857,1.861429,1.827857,1.8335709999999998,1.643675,80270400
2004-03-19,1.8257139999999998,1.9242860000000002,1.824286,1.847143,1.655841,102144000
2004-03-22,1.812143,1.869286,1.8035709999999998,1.847143,1.655841,104757800
2004-03-23,1.848571,1.857143,1.8014290000000002,1.806429,1.619343,96378800
2004-03-24,1.805,1.839286,1.805,1.8214290000000002,1.63279,107053800
2004-03-25,1.867143,1.922143,1.849286,1.919286,1.7205119999999998,141611400
2004-03-26,1.9285709999999998,1.954286,1.922143,1.931429,1.731397,104973400
2004-03-29,1.955,1.9992860000000001,1.942857,1.993571,1.787104,87682000
2004-03-30,1.981429,1.996429,1.952857,1.994286,1.7877439999999998,89919200
2004-03-31,1.994286,1.9985709999999999,1.925,1.931429,1.731397,97693400
2004-04-01,1.920714,1.947857,1.901429,1.9364290000000002,1.7358790000000002,79583000
2004-04-02,1.982143,1.995,1.945,1.964286,1.760851,68619600
2004-04-05,1.962857,2.0264279999999997,1.96,2.022857,1.8133569999999999,96418000
2004-04-06,1.979286,2.010714,1.959286,1.987857,1.781982,64498000
2004-04-07,1.972143,1.9785709999999999,1.922857,1.9507139999999998,1.748686,63779800
2004-04-08,1.9914290000000001,2.0,1.942857,1.966429,1.762772,60229400
2004-04-12,1.964286,2.007143,1.963571,2.002857,1.7954290000000002,57635200
2004-04-13,1.9985709999999999,2.0021430000000002,1.917143,1.923571,1.7243540000000002,109099200
2004-04-14,1.91,1.933571,1.879286,1.902857,1.7057849999999999,159933200
2004-04-15,2.0585709999999997,2.112857,2.011429,2.092857,1.876107,440361600
2004-04-16,2.082143,2.093571,2.035714,2.084286,1.868424,100732800
2004-04-19,2.008571,2.053571,1.987857,2.025,1.815278,178088400
2004-04-20,2.015,2.029286,1.9685709999999998,1.9807139999999999,1.775579,88629800
2004-04-21,1.971429,2.008571,1.955,1.9807139999999999,1.775579,81468800
2004-04-22,1.9685709999999998,2.012857,1.9364290000000002,1.984286,1.77878,86146200
2004-04-23,1.9785709999999999,2.0,1.932143,1.9785709999999999,1.773657,78957200
2004-04-26,1.97,1.974286,1.9285709999999998,1.937857,1.7371599999999998,57782200
2004-04-27,1.945714,1.96,1.9064290000000002,1.9242860000000002,1.724994,70966000
2004-04-28,1.915714,1.929286,1.881429,1.889286,1.6936189999999998,57792000
2004-04-29,1.889286,1.9285709999999998,1.8557139999999999,1.912143,1.714109,115197600
2004-04-30,1.907857,1.925714,1.820714,1.841429,1.6507180000000001,116625600
2004-05-03,1.857143,1.880714,1.838571,1.862143,1.669287,74408600
2004-05-04,1.855,1.8964290000000001,1.8214290000000002,1.867143,1.6737689999999998,69995800
2004-05-05,1.871429,1.910714,1.854286,1.903571,1.706425,59526600
2004-05-06,1.885714,1.910714,1.85,1.898571,1.701943,65889600
2004-05-07,1.8964290000000001,1.969286,1.8964290000000001,1.905,1.7077060000000002,104759200
2004-05-10,1.8764290000000001,1.9,1.852857,1.877143,1.682734,62494600
2004-05-11,1.885714,1.942143,1.885714,1.9385709999999998,1.737801,76293000
2004-05-12,1.913571,1.952857,1.8742860000000001,1.95,1.748045,61355000
2004-05-13,1.935714,1.98,1.921429,1.942143,1.741002,57463000
2004-05-14,1.9464290000000002,1.951429,1.889286,1.932857,1.732678,64450400
2004-05-17,1.907143,1.932857,1.882857,1.902857,1.7057849999999999,75111400
2004-05-18,1.9264290000000002,1.949286,1.9142860000000002,1.932857,1.732678,51515800
2004-05-19,1.957143,1.964286,1.887143,1.890714,1.6949,93898000
2004-05-20,1.9021430000000001,1.9285709999999998,1.890714,1.907857,1.7102669999999998,49074200
2004-05-21,1.921429,1.942857,1.909286,1.9364290000000002,1.7358790000000002,44973600
2004-05-24,1.949286,1.9928569999999999,1.9364290000000002,1.952857,1.750607,58900800
2004-05-25,1.964286,2.036429,1.949286,2.029286,1.819119,79994600
2004-05-26,2.023571,2.055714,2.0,2.036429,1.825523,80542000
2004-05-27,2.032857,2.042857,1.987143,2.012143,1.803752,58993200
2004-05-28,2.0057139999999998,2.019286,1.985714,2.004286,1.7967090000000001,36429400
2004-06-01,1.985,2.0142860000000002,1.972143,2.004286,1.7967090000000001,45533600
2004-06-02,2.0021430000000002,2.083571,1.985714,2.065714,1.851775,79678200
2004-06-03,2.051429,2.0707139999999997,2.020714,2.028571,1.8184790000000002,62732600
2004-06-04,2.04,2.089286,2.036429,2.055714,1.842811,99778000
2004-06-07,2.074286,2.141428,2.057857,2.129286,1.9087630000000002,73969000
2004-06-08,2.142143,2.174286,2.1307139999999998,2.167857,1.94334,103905200
2004-06-09,2.149286,2.193571,2.142857,2.157143,1.9337349999999998,87301200
2004-06-10,2.157143,2.212143,2.157143,2.1957139999999997,1.9683119999999998,64394400
2004-06-14,2.189286,2.1914290000000003,2.107143,2.1514279999999997,1.9286130000000001,60996600
2004-06-15,2.181429,2.224286,2.161429,2.192143,1.965111,111158600
2004-06-16,2.19,2.38,2.180714,2.338571,2.096374,227410400
2004-06-17,2.325714,2.366429,2.300714,2.343571,2.1008560000000003,137830000
2004-06-18,2.332857,2.386429,2.3164290000000003,2.350714,2.107259,101563000
2004-06-21,2.365714,2.392857,2.294286,2.309286,2.070121,97553400
2004-06-22,2.307143,2.363571,2.306429,2.357143,2.113022,90127800
2004-06-23,2.357143,2.416429,2.349286,2.407143,2.157844,97717200
2004-06-24,2.393571,2.407143,2.355714,2.37,2.124547,63128800
2004-06-25,2.362143,2.407143,2.357143,2.407143,2.157844,80857000
2004-06-28,2.4414290000000003,2.442143,2.300714,2.3207139999999997,2.080366,130274200
2004-06-29,2.290714,2.356429,2.243572,2.321429,2.081007,147638400
2004-06-30,2.325714,2.355,2.277857,2.324286,2.083568,93261000
2004-07-01,2.292857,2.32,2.278571,2.307143,2.0682,85485400
2004-07-02,2.177143,2.227143,2.123571,2.22,1.990082,227670800
2004-07-06,2.233572,2.2442860000000002,2.2,2.210714,1.9817580000000001,87245200
2004-07-07,2.2035709999999997,2.24,2.152143,2.170714,1.9459009999999999,99498000
2004-07-08,2.152143,2.1914290000000003,2.1392860000000002,2.152857,1.929893,58345000
2004-07-09,2.162143,2.178571,2.145,2.145,1.92285,52215800
2004-07-12,2.144286,2.145714,2.0664290000000003,2.081429,1.865862,127905400
2004-07-13,2.089286,2.114286,2.072857,2.087143,1.870985,79044000
2004-07-14,2.061429,2.140714,2.052857,2.112857,1.894036,208950000
2004-07-15,2.332857,2.402143,2.293571,2.352143,2.108539,441931000
2004-07-16,2.342857,2.351429,2.294286,2.3,2.0617970000000003,122095400
2004-07-19,2.286429,2.301429,2.261429,2.283571,2.047069,133292600
2004-07-20,2.282143,2.3,2.253572,2.3,2.0617970000000003,80936800
2004-07-21,2.315714,2.336429,2.238571,2.258571,2.024659,75314400
2004-07-22,2.232143,2.266428,2.218571,2.262857,2.028501,83529600
2004-07-23,2.2521430000000002,2.267857,2.177143,2.192857,1.9657509999999998,68392800
2004-07-26,2.2035709999999997,2.246428,2.198571,2.232857,2.001608,98483000
2004-07-27,2.271429,2.339286,2.255,2.3164290000000003,2.076524,106251600
2004-07-28,2.307857,2.315,2.225714,2.305,2.066279,71262800
2004-07-29,2.319286,2.344286,2.295,2.331429,2.089971,55539400
2004-07-30,2.332143,2.357143,2.285714,2.31,2.070761,60755800
2004-08-02,2.227143,2.3,2.2235720000000003,2.2557139999999998,2.022098,91273000
2004-08-03,2.246428,2.265714,2.225,2.235,2.003529,52907400
2004-08-04,2.2278569999999998,2.294286,2.226429,2.270714,2.035544,69122200
2004-08-05,2.2721430000000002,2.307143,2.232143,2.242143,2.009932,61125400
2004-08-06,2.207143,2.221429,2.121428,2.1271430000000002,1.906842,123072600
2004-08-09,2.132143,2.175,2.129286,2.164286,1.9401380000000001,72711800
2004-08-10,2.170714,2.252857,2.167857,2.251429,2.018256,87759000
2004-08-11,2.221429,2.2235720000000003,2.161429,2.215,1.9856,80598000
2004-08-12,2.175,2.2035709999999997,2.162857,2.169286,1.94462,56550200
2004-08-13,2.185714,2.234286,2.1714290000000003,2.202857,1.9747150000000002,82012000
2004-08-16,2.214286,2.265714,2.188571,2.198571,1.9708729999999999,108918600
2004-08-17,2.184286,2.2235720000000003,2.167857,2.205,1.976636,80754800
2004-08-18,2.1792860000000003,2.275,2.177857,2.267143,2.032343,91163800
2004-08-19,2.250714,2.275714,2.168571,2.193571,1.966391,97230000
2004-08-20,2.193571,2.213571,2.177857,2.2,1.9721540000000002,79195200
2004-08-23,2.204286,2.233572,2.185714,2.22,1.990082,63665000
2004-08-24,2.232857,2.282143,2.2278569999999998,2.282143,2.045789,93534000
2004-08-25,2.2764279999999997,2.367857,2.266428,2.3607139999999998,2.1162229999999997,126404600
2004-08-26,2.36,2.512857,2.338571,2.475714,2.219312,238964600
2004-08-27,2.477143,2.482857,2.428571,2.4535709999999997,2.199464,97203400
2004-08-30,2.428571,2.48,2.425714,2.437143,2.184736,54535600
2004-08-31,2.4335709999999997,2.496428,2.428571,2.463571,2.208428,94140200
2004-09-01,2.45,2.5707139999999997,2.442143,2.561429,2.296151,128931600
2004-09-02,2.535714,2.557857,2.487857,2.547143,2.283344,101581200
2004-09-03,2.500714,2.565714,2.500714,2.516428,2.25581,73367000
2004-09-07,2.528571,2.585,2.516428,2.5542860000000003,2.289747,75489400
2004-09-08,2.55,2.612143,2.548571,2.596429,2.3275259999999998,85881600
2004-09-09,2.5785709999999997,2.592857,2.52,2.55,2.285905,115334800
2004-09-10,2.547143,2.587857,2.532857,2.562143,2.296791,82003600
2004-09-13,2.562857,2.576429,2.522857,2.542143,2.2788619999999997,70494200
2004-09-14,2.517143,2.539286,2.484286,2.535,2.272459,63705600
2004-09-15,2.525714,2.5342860000000003,2.4857139999999998,2.5142860000000002,2.25389,58167200
2004-09-16,2.5142860000000002,2.625714,2.5057139999999998,2.596429,2.3275259999999998,125479200
2004-09-17,2.6107139999999998,2.67,2.6,2.652857,2.37811,125577200
2004-09-20,2.634286,2.712857,2.633571,2.693571,2.414607,61250000
2004-09-21,2.696429,2.7764279999999997,2.675714,2.715,2.433816,96663000
2004-09-22,2.721429,2.724286,2.629286,2.637143,2.364023,100422000
2004-09-23,2.645714,2.678571,2.637857,2.662143,2.386434,99351000
2004-09-24,2.675,2.714286,2.653571,2.663571,2.387715,92372000
2004-09-27,2.6392860000000002,2.712857,2.6307139999999998,2.680714,2.403082,99379000
2004-09-28,2.675714,2.735,2.675,2.717143,2.435738,88296600
2004-09-29,2.709286,2.775714,2.701429,2.762857,2.476718,68377400
2004-09-30,2.785714,2.805,2.746428,2.767857,2.481199,106253000
2004-10-01,2.794286,2.799286,2.7557139999999998,2.762143,2.476077,116351200
2004-10-04,2.798571,2.798571,2.767857,2.770714,2.483761,143521000
2004-10-05,2.754286,2.833571,2.742857,2.812143,2.520899,101540600
2004-10-06,2.821429,2.911429,2.819286,2.902857,2.602219,111575800
2004-10-07,2.895714,2.923571,2.818571,2.83,2.536906,106537200
2004-10-08,2.825714,2.8407139999999997,2.774286,2.79,2.50105,89807200
2004-10-11,2.771429,2.79,2.728571,2.756428,2.470955,80967600
2004-10-12,2.75,2.7557139999999998,2.689286,2.735,2.4517450000000003,115047800
2004-10-13,2.7764279999999997,2.84,2.767143,2.839286,2.5452310000000002,290752000
2004-10-14,3.085,3.267857,3.039286,3.212857,2.880113,692106800
2004-10-15,3.205714,3.257857,3.156429,3.25,2.913408,257782000
2004-10-18,3.192857,3.410714,3.192857,3.410714,3.0574779999999997,300188000
2004-10-19,3.435714,3.4535709999999997,3.379286,3.387143,3.036348,200498200
2004-10-20,3.37,3.4,3.332143,3.390714,3.03955,151277000
2004-10-21,3.391428,3.437857,3.382857,3.424286,3.069644,181126400
2004-10-22,3.395714,3.405,3.358572,3.386429,3.035708,120766800
2004-10-25,3.371428,3.417143,3.362143,3.396429,3.0446720000000003,98161000
2004-10-26,3.3892860000000002,3.432143,3.355,3.426429,3.071565,148590400
2004-10-27,3.465,3.615714,3.440714,3.592857,3.220757,298373600
2004-10-28,3.57,3.73,3.535714,3.7278569999999998,3.3417760000000003,216066200
2004-10-29,3.702857,3.8,3.7,3.742857,3.3552230000000005,202554800
2004-11-01,3.75,3.8042860000000003,3.717143,3.746428,3.358424,150512600
2004-11-02,3.742857,3.862857,3.742857,3.821429,3.4256559999999996,182497000
2004-11-03,3.883571,4.007857,3.856429,3.950714,3.541553,301043400
2004-11-04,3.930714,3.967857,3.883571,3.8892860000000002,3.4864870000000003,232156400
2004-11-05,3.918571,3.928571,3.717143,3.908571,3.503774,301261800
2004-11-08,3.876429,3.960714,3.847143,3.884286,3.482004,131730200
2004-11-09,3.873571,3.896429,3.812857,3.8607139999999998,3.4608730000000003,118941200
2004-11-10,3.853571,3.956429,3.850714,3.910714,3.505695,127169000
2004-11-11,3.925,3.959286,3.873571,3.95,3.540912,101824800
2004-11-12,3.9292860000000003,3.9778569999999998,3.917143,3.964286,3.553719,98925400
2004-11-15,3.942857,3.961429,3.881428,3.9457139999999997,3.5370699999999995,94011400
2004-11-16,3.94,3.942857,3.891428,3.924286,3.517861,73775800
2004-11-17,3.942143,3.960714,3.8728569999999998,3.9214290000000003,3.5152989999999997,99437800
2004-11-18,3.878572,3.960714,3.877857,3.956429,3.546674,114787400
2004-11-19,3.963571,4.065,3.892857,3.940714,3.5325879999999996,191319800
2004-11-22,4.414286,4.571429,4.135714,4.382143,3.9283,642052600
2004-11-23,4.45,4.460714,4.360714,4.376429,3.9231769999999995,227862600
2004-11-24,4.406428,4.657143,4.396429,4.575,4.101182,347697000
2004-11-26,4.667857,4.697143,4.595714,4.610714,4.133198999999999,137536000
2004-11-29,4.925,4.969285,4.815,4.888571,4.3822779999999995,428229200
