X0,y,X89
2015-12-22 04:30:00,18.625,13.2
2015-12-22 04:35:00,18.5875,13.2
2015-12-22 04:40:00,18.55,13.2
2015-12-22 04:45:00,18.55,13.3
2015-12-22 04:50:00,18.5375,13.3
2015-12-22 04:55:00,18.525,13.3
2015-12-22 05:00:00,18.525,13.3
2015-12-22 05:05:00,18.5125,13.3
2015-12-22 05:10:00,18.5,13.3
2015-12-22 05:15:00,18.5,13.3
2015-12-22 05:20:00,18.46875,13.3
2015-12-22 05:25:00,18.4375,13.3
2015-12-22 05:30:00,18.4375,13.3
2015-12-22 05:35:00,18.43125,13.3
2015-12-22 05:40:00,18.425,13.3
2015-12-22 05:45:00,18.425,13.3
2015-12-22 05:50:00,18.4,13.3
2015-12-22 05:55:00,18.375,13.3
2015-12-22 06:00:00,18.375,13.2
2015-12-22 06:05:00,18.35,13.2
2015-12-22 06:10:00,18.325,13.2
2015-12-22 06:15:00,18.325,13.1
2015-12-22 06:20:00,18.325,13.1
2015-12-22 06:25:00,18.325,13.1
2015-12-22 06:30:00,18.325,13.1
2015-12-22 06:35:00,18.3,13.1
2015-12-22 06:40:00,18.275,13.1
2015-12-22 06:45:00,18.275,13.1
2015-12-22 06:50:00,18.25,13.1
2015-12-22 06:55:00,18.225,13.1
2015-12-22 07:00:00,18.225,13.1
2015-12-22 07:05:00,18.225,13.1
2015-12-22 07:10:00,18.225,13.1
2015-12-22 07:15:00,18.225,13.1
2015-12-22 07:20:00,18.225,13.1
2015-12-22 07:25:00,18.225,13.1
2015-12-22 07:30:00,18.225,13.1
2015-12-22 07:35:00,18.225,13.1
2015-12-22 07:40:00,18.225,13.1
2015-12-22 07:45:00,18.225,13.1
2015-12-22 07:50:00,18.20625,13.1
2015-12-22 07:55:00,18.1875,13.2
2015-12-22 08:00:00,18.1875,17.2
2015-12-22 08:05:00,18.56875,18.3
2015-12-22 08:10:00,18.95,27.5
2015-12-22 08:15:00,18.95,29.2
2015-12-22 08:20:00,20.2,29.4
2015-12-22 08:25:00,21.45,32.2
2015-12-22 08:30:00,21.45,33.5
2015-12-22 08:35:00,22.5875,34.1
2015-12-22 08:40:00,23.725,34.9
2015-12-22 08:45:00,23.725,35.9
2015-12-22 08:50:00,23.74375,34.8
2015-12-22 08:55:00,23.7625,25.1
2015-12-22 09:00:00,23.7625,23.6
2015-12-22 09:05:00,23.1875,23.2
2015-12-22 09:10:00,22.6125,22.7
2015-12-22 09:15:00,22.6125,22.3
2015-12-22 09:20:00,22.18125,22.2
2015-12-22 09:25:00,21.75,21.9
2015-12-22 09:30:00,21.75,21.7
2015-12-22 09:35:00,21.48125,21.6
2015-12-22 09:40:00,21.2125,21.4
2015-12-22 09:45:00,21.2125,21.3
2015-12-22 09:50:00,21.01875,21.3
2015-12-22 09:55:00,20.825,21.2
2015-12-22 10:00:00,20.825,21.1
2015-12-22 10:05:00,20.7125,21.1
2015-12-22 10:10:00,20.6,21.1
2015-12-22 10:15:00,20.6,21.0
2015-12-22 10:20:00,20.85,21.0
2015-12-22 10:25:00,21.1,21.3
2015-12-22 10:30:00,21.1,28.6
2015-12-22 10:35:00,21.7125,30.9
2015-12-22 10:40:00,22.325,31.8
2015-12-22 10:45:00,22.325,32.1
2015-12-22 10:50:00,22.2625,25.9
2015-12-22 10:55:00,22.2,23.4
2015-12-22 11:00:00,22.2,23.1
2015-12-22 11:05:00,21.9125,22.7
2015-12-22 11:10:00,21.625,22.3
2015-12-22 11:15:00,21.625,22.2
2015-12-22 11:20:00,21.4374999999,22.0
2015-12-22 11:25:00,21.2499999997,21.8
2015-12-22 11:30:00,21.2499999997,21.8
2015-12-22 11:35:00,21.1166666664,21.7
2015-12-22 11:40:00,20.983333333,21.6
2015-12-22 11:45:00,20.983333333,21.6
2015-12-22 11:50:00,20.8791666663,21.5
2015-12-22 11:55:00,20.7749999995,21.4
2015-12-22 12:00:00,20.7749999995,21.4
2015-12-22 12:05:00,20.7083333328,21.3
2015-12-22 12:10:00,20.641666666,21.3
2015-12-22 12:15:00,20.641666666,21.3
2015-12-22 12:20:00,20.602083333,21.2
2015-12-22 12:25:00,20.5625,21.2
2015-12-22 12:30:00,20.5625,21.2
2015-12-22 12:35:00,20.525,21.3
2015-12-22 12:40:00,20.4875,21.3
2015-12-22 12:45:00,20.4875,21.3
2015-12-22 12:50:00,20.46875,21.3
2015-12-22 12:55:00,20.45,21.3
2015-12-22 13:00:00,20.45,21.3
2015-12-22 13:05:00,20.45,21.3
2015-12-22 13:10:00,20.45,21.3
2015-12-22 13:15:00,20.45,21.3
2015-12-22 13:20:00,20.4625,21.4
2015-12-22 13:25:00,20.475,21.4
2015-12-22 13:30:00,20.475,21.4
2015-12-22 13:35:00,20.4875,21.4
2015-12-22 13:40:00,20.5,21.4
2015-12-22 13:45:00,20.5,21.4
2015-12-22 13:50:00,20.5,21.4
2015-12-22 13:55:00,20.5,21.4
2015-12-22 14:00:00,20.5,21.4
2015-12-22 14:05:00,20.53125,21.5
2015-12-22 14:10:00,20.5625,21.5
2015-12-22 14:15:00,20.5625,21.5
2015-12-22 14:20:00,20.80625,27.7
2015-12-22 14:25:00,21.05,28.7
2015-12-22 14:30:00,21.05,28.8
2015-12-22 14:35:00,21.6375,29.3
2015-12-22 14:40:00,22.225,29.8
2015-12-22 14:45:00,22.225,30.0
2015-12-22 14:50:00,22.3125,26.7
2015-12-22 14:55:00,22.4,23.8
2015-12-22 15:00:00,22.4,23.6
2015-12-22 15:05:00,22.125,21.9
2015-12-22 15:10:00,21.85,22.5
2015-12-22 15:15:00,21.85,22.5
2015-12-22 15:20:00,21.7,22.3
2015-12-22 15:25:00,21.55,22.2
2015-12-22 15:30:00,21.55,22.2
2015-12-22 15:35:00,21.4625,22.1
2015-12-22 15:40:00,21.375,22.1
2015-12-22 15:45:00,21.375,22.1
2015-12-22 15:50:00,21.3125,22.0
2015-12-22 15:55:00,21.25,22.0
2015-12-22 16:00:00,21.25,22.0
2015-12-22 16:05:00,21.2125,21.9
2015-12-22 16:10:00,21.175,21.9
2015-12-22 16:15:00,21.175,21.9
2015-12-22 16:20:00,21.1375,21.8
2015-12-22 16:25:00,21.1,21.8
2015-12-22 16:30:00,21.1,21.8
2015-12-22 16:35:00,21.05625,21.8
2015-12-22 16:40:00,21.0125,21.8
2015-12-22 16:45:00,21.0125,21.7
2015-12-22 16:50:00,20.99375,21.7
2015-12-22 16:55:00,20.975,21.7
2015-12-22 17:00:00,20.975,21.6
2015-12-22 17:05:00,20.94375,21.6
2015-12-22 17:10:00,20.9125,21.6
2015-12-22 17:15:00,20.9125,21.6
2015-12-22 17:20:00,20.89375,21.6
2015-12-22 17:25:00,20.875,21.6
2015-12-22 17:30:00,20.875,21.5
2015-12-22 17:35:00,20.8625,21.5
2015-12-22 17:40:00,20.85,21.5
2015-12-22 17:45:00,20.85,21.4
2015-12-22 17:50:00,20.8375,21.4
2015-12-22 17:55:00,20.825,21.4
2015-12-22 18:00:00,20.825,21.4
2015-12-22 18:05:00,20.8,21.4
2015-12-22 18:10:00,20.775,21.4
2015-12-22 18:15:00,20.775,21.4
2015-12-22 18:20:00,20.7625,21.3
2015-12-22 18:25:00,20.75,21.3
2015-12-22 18:30:00,20.75,21.3
2015-12-22 18:35:00,20.74375,21.3
2015-12-22 18:40:00,20.7375,21.3
2015-12-22 18:45:00,20.7375,21.3
2015-12-22 18:50:00,20.70625,21.3
2015-12-22 18:55:00,20.675,21.3
2015-12-22 19:00:00,20.675,21.3
2015-12-22 19:05:00,20.746875,21.3
2015-12-22 19:10:00,20.81875,21.3
2015-12-22 19:15:00,20.81875,21.3
2015-12-22 19:20:00,21.221875,25.2
2015-12-22 19:25:00,21.625,27.8
2015-12-22 19:30:00,21.625,28.8
2015-12-22 19:35:00,21.98125,29.3
2015-12-22 19:40:00,22.3375,29.4
2015-12-22 19:45:00,22.3375,23.7
2015-12-22 19:50:00,22.16875,23.0
2015-12-22 19:55:00,22.0,22.8
2015-12-22 20:00:00,22.0,22.4
2015-12-22 20:05:00,21.85,22.2
2015-12-22 20:10:00,21.7,22.1
2015-12-22 20:15:00,21.7,21.5
2015-12-22 20:20:00,21.6041666665,19.7
2015-12-22 20:25:00,21.508333333,19.3
2015-12-22 20:30:00,21.508333333,19.3
2015-12-22 20:35:00,21.3791666665,18.1
2015-12-22 20:40:00,21.25,17.9
2015-12-22 20:45:00,21.25,17.6
2015-12-22 20:50:00,21.16875,17.4
2015-12-22 20:55:00,21.0875,17.3
2015-12-22 21:00:00,21.0875,17.1
2015-12-22 21:05:00,21.0,16.8
2015-12-22 21:10:00,20.9125,16.7
2015-12-22 21:15:00,20.9125,16.5
2015-12-22 21:20:00,20.8020833333,16.4
2015-12-22 21:25:00,20.6916666665,16.3
2015-12-22 21:30:00,20.6916666665,16.1
2015-12-22 21:35:00,20.5895833333,16.1
2015-12-22 21:40:00,20.4875,16.0
2015-12-22 21:45:00,20.4875,15.9
2015-12-22 21:50:00,20.3729166665,15.8
2015-12-22 21:55:00,20.258333333,15.7
2015-12-22 22:00:00,20.258333333,15.6
2015-12-22 22:05:00,20.1791666665,15.5
2015-12-22 22:10:00,20.1,15.4
2015-12-22 22:15:00,20.1,15.3
2015-12-22 22:20:00,20.025,15.3
2015-12-22 22:25:00,19.95,15.3
2015-12-22 22:30:00,19.95,15.2
2015-12-22 22:35:00,19.89375,15.1
2015-12-22 22:40:00,19.8375,15.1
2015-12-22 22:45:00,19.8375,15.0
2015-12-22 22:50:00,19.78125,15.0
2015-12-22 22:55:00,19.725,14.9
2015-12-22 23:00:00,19.725,14.8
2015-12-22 23:05:00,19.675,14.8
2015-12-22 23:10:00,19.625,14.7
2015-12-22 23:15:00,19.625,14.6
2015-12-22 23:20:00,19.5875,14.6
2015-12-22 23:25:00,19.55,14.6
2015-12-22 23:30:00,19.55,14.5
2015-12-22 23:35:00,19.525,14.5
2015-12-22 23:40:00,19.5,14.4
2015-12-22 23:45:00,19.5,14.3
2015-12-22 23:50:00,19.475,14.2
2015-12-22 23:55:00,19.45,14.2
2015-12-23 00:00:00,19.45,14.2
2015-12-23 00:05:00,19.41875,14.2
2015-12-23 00:10:00,19.3875,14.2
2015-12-23 00:15:00,19.3875,14.1
2015-12-23 00:20:00,19.36875,14.1
2015-12-23 00:25:00,19.35,14.0
2015-12-23 00:30:00,19.35,13.9
2015-12-23 00:35:00,19.3,13.9
2015-12-23 00:40:00,19.25,13.8
2015-12-23 00:45:00,19.25,13.7
2015-12-23 00:50:00,19.25,13.7
2015-12-23 00:55:00,19.25,13.6
2015-12-23 01:00:00,19.25,13.5
2015-12-23 01:05:00,19.2,13.5
2015-12-23 01:10:00,19.15,13.5
2015-12-23 01:15:00,19.15,13.5
2015-12-23 01:20:00,19.15,13.5
2015-12-23 01:25:00,19.15,13.5
2015-12-23 01:30:00,19.15,13.5
2015-12-23 01:35:00,19.10625,13.5
2015-12-23 01:40:00,19.0625,13.5
2015-12-23 01:45:00,19.0625,13.5
2015-12-23 01:50:00,19.04375,13.5
2015-12-23 01:55:00,19.025,13.5
2015-12-23 02:00:00,19.025,13.5
2015-12-23 02:05:00,19.0,13.5
2015-12-23 02:10:00,18.975,13.4
2015-12-23 02:15:00,18.975,13.4
2015-12-23 02:20:00,18.9625,13.3
2015-12-23 02:25:00,18.95,13.3
2015-12-23 02:30:00,18.95,13.3
2015-12-23 02:35:00,18.925,13.3
2015-12-23 02:40:00,18.9,13.3
2015-12-23 02:45:00,18.9,13.3
2015-12-23 02:50:00,18.875,13.3
2015-12-23 02:55:00,18.85,13.3
2015-12-23 03:00:00,18.85,13.3
2015-12-23 03:05:00,18.8375,13.3
2015-12-23 03:10:00,18.825,13.3
2015-12-23 03:15:00,18.825,13.3
2015-12-23 03:20:00,18.8,13.3
2015-12-23 03:25:00,18.775,13.4
2015-12-23 03:30:00,18.775,13.4
2015-12-23 03:35:00,18.7375,13.4
2015-12-23 03:40:00,18.7,13.4
2015-12-23 03:45:00,18.7,13.4
2015-12-23 03:50:00,18.6875,13.4
2015-12-23 03:55:00,18.675,13.4
2015-12-23 04:00:00,18.675,13.4
2015-12-23 04:05:00,18.65625,13.4
2015-12-23 04:10:00,18.6375,13.4
2015-12-23 04:15:00,18.6375,13.4
2015-12-23 04:20:00,18.63125,13.4
2015-12-23 04:25:00,18.625,13.4
2015-12-23 04:30:00,18.625,13.4
2015-12-23 04:35:00,18.6125,13.3
2015-12-23 04:40:00,18.6,13.2
2015-12-23 04:45:00,18.6,13.2
2015-12-23 04:50:00,18.5625,13.1
2015-12-23 04:55:00,18.525,13.1
2015-12-23 05:00:00,18.525,13.1
2015-12-23 05:05:00,18.51875,13.1
2015-12-23 05:10:00,18.5125,13.1
2015-12-23 05:15:00,18.5125,13.1
2015-12-23 05:20:00,18.48125,13.1
2015-12-23 05:25:00,18.45,13.1
2015-12-23 05:30:00,18.45,13.1
2015-12-23 05:35:00,18.4375,13.2
2015-12-23 05:40:00,18.425,13.2
2015-12-23 05:45:00,18.425,13.2
2015-12-23 05:50:00,18.425,13.2
2015-12-23 05:55:00,18.425,13.2
2015-12-23 06:00:00,18.425,13.2
2015-12-23 06:05:00,18.40625,13.2
2015-12-23 06:10:00,18.3875,13.2
2015-12-23 06:15:00,18.3875,13.2
2015-12-23 06:20:00,18.36875,13.2
2015-12-23 06:25:00,18.35,13.2
2015-12-23 06:30:00,18.35,13.2
2015-12-23 06:35:00,18.35,13.2
2015-12-23 06:40:00,18.35,13.1
2015-12-23 06:45:00,18.35,13.1
2015-12-23 06:50:00,18.35,13.1
2015-12-23 06:55:00,18.35,13.0
2015-12-23 07:00:00,18.35,13.0
2015-12-23 07:05:00,18.3458333332,13.0
2015-12-23 07:10:00,18.3416666665,13.0
2015-12-23 07:15:00,18.3416666665,13.0
2015-12-23 07:20:00,18.3270833333,13.0
2015-12-23 07:25:00,18.3125,13.0
2015-12-23 07:30:00,18.3125,13.0
2015-12-23 07:35:00,18.31875,13.0
2015-12-23 07:40:00,18.325,13.0
2015-12-23 07:45:00,18.325,13.0
2015-12-23 07:50:00,18.3208333333,13.0
2015-12-23 07:55:00,18.3166666665,13.0
2015-12-23 08:00:00,18.3166666665,13.0
2015-12-23 08:05:00,18.633333333,17.2
2015-12-23 08:10:00,18.9499999995,25.8
2015-12-23 08:15:00,18.9499999995,27.6
2015-12-23 08:20:00,20.2562499998,28.8
2015-12-23 08:25:00,21.5625,34.9
2015-12-23 08:30:00,21.5625,33.1
2015-12-23 08:35:00,22.63125,33.4
2015-12-23 08:40:00,23.7,36.3
2015-12-23 08:45:00,23.7,38.6
2015-12-23 08:50:00,23.64375,34.6
2015-12-23 08:55:00,23.5875,25.0
2015-12-23 09:00:00,23.5875,24.1
2015-12-23 09:05:00,23.00625,23.2
2015-12-23 09:10:00,22.425,22.6
2015-12-23 09:15:00,22.425,22.3
2015-12-23 09:20:00,22.0375,22.0
2015-12-23 09:25:00,21.65,21.7
2015-12-23 09:30:00,21.65,21.6
2015-12-23 09:35:00,21.3875,21.5
2015-12-23 09:40:00,21.125,21.4
2015-12-23 09:45:00,21.125,21.2
2015-12-23 09:50:00,20.9374999999,21.1
2015-12-23 09:55:00,20.7499999997,21.1
2015-12-23 10:00:00,20.7499999997,21.0
2015-12-23 10:05:00,20.6312499999,21.0
2015-12-23 10:10:00,20.5125,20.9
2015-12-23 10:15:00,20.5125,20.9
2015-12-23 10:20:00,20.85,20.9
2015-12-23 10:25:00,21.1875,29.9
2015-12-23 10:30:00,21.1875,30.6
2015-12-23 10:35:00,21.8375,31.3
2015-12-23 10:40:00,22.4875,32.0
2015-12-23 10:45:00,22.4875,32.3
2015-12-23 10:50:00,22.48125,26.2
2015-12-23 10:55:00,22.475,23.4
2015-12-23 11:00:00,22.475,23.1
2015-12-23 11:05:00,22.11875,22.7
2015-12-23 11:10:00,21.7625,22.3
2015-12-23 11:15:00,21.7625,22.2
2015-12-23 11:20:00,21.5375,22.0
2015-12-23 11:25:00,21.3125,21.8
2015-12-23 11:30:00,21.3125,21.7
2015-12-23 11:35:00,21.1625,21.6
2015-12-23 11:40:00,21.0125,21.5
2015-12-23 11:45:00,21.0125,21.5
2015-12-23 11:50:00,20.89375,21.5
2015-12-23 11:55:00,20.775,21.4
2015-12-23 12:00:00,20.775,21.4
2015-12-23 12:05:00,20.7,21.3
2015-12-23 12:10:00,20.625,21.3
2015-12-23 12:15:00,20.625,21.2
2015-12-23 12:20:00,20.55,21.2
2015-12-23 12:25:00,20.475,21.2
2015-12-23 12:30:00,20.475,21.2
2015-12-23 12:35:00,20.45,21.2
2015-12-23 12:40:00,20.425,21.2
2015-12-23 12:45:00,20.425,21.2
2015-12-23 12:50:00,20.4,21.2
2015-12-23 12:55:00,20.375,21.2
2015-12-23 13:00:00,20.375,21.2
2015-12-23 13:05:00,20.53125,21.1
2015-12-23 13:10:00,20.6875,21.1
2015-12-23 13:15:00,20.6875,27.1
2015-12-23 13:20:00,21.85625,32.4
2015-12-23 13:25:00,23.025,33.1
2015-12-23 13:30:00,23.025,34.5
2015-12-23 13:35:00,23.65,36.2
2015-12-23 13:40:00,24.275,36.0
2015-12-23 13:45:00,24.275,26.3
2015-12-23 13:50:00,23.81875,24.4
2015-12-23 13:55:00,23.3625,24.1
2015-12-23 14:00:00,23.3625,23.6
2015-12-23 14:05:00,22.95,23.2
2015-12-23 14:10:00,22.5375,23.0
2015-12-23 14:15:00,22.5375,22.7
2015-12-23 14:20:00,22.30625,22.5
2015-12-23 14:25:00,22.075,22.4
2015-12-23 14:30:00,22.075,22.3
2015-12-23 14:35:00,21.88125,22.2
2015-12-23 14:40:00,21.6875,22.2
2015-12-23 14:45:00,21.6875,22.1
2015-12-23 14:50:00,21.5520833332,22.0
2015-12-23 14:55:00,21.4166666665,21.9
2015-12-23 15:00:00,21.4166666665,21.9
2015-12-23 15:05:00,21.3374999998,21.8
2015-12-23 15:10:00,21.258333333,21.8
2015-12-23 15:15:00,21.258333333,21.8
2015-12-23 15:20:00,21.1916666665,21.8
2015-12-23 15:25:00,21.125,21.8
2015-12-23 15:30:00,21.125,21.7
2015-12-23 15:35:00,21.0625,21.7
2015-12-23 15:40:00,21.0,21.7
2015-12-23 15:45:00,21.0,21.7
2015-12-23 15:50:00,20.975,21.6
2015-12-23 15:55:00,20.95,21.6
2015-12-23 16:00:00,20.95,21.6
2015-12-23 16:05:00,20.9,21.3
2015-12-23 16:10:00,20.85,21.4
2015-12-23 16:15:00,20.85,21.3
2015-12-23 16:20:00,20.825,21.3
2015-12-23 16:25:00,20.8,21.4
2015-12-23 16:30:00,20.8,21.4
2015-12-23 16:35:00,20.775,21.4
2015-12-23 16:40:00,20.75,21.4
2015-12-23 16:45:00,20.75,21.4
2015-12-23 16:50:00,20.7375,21.3
2015-12-23 16:55:00,20.725,21.3
2015-12-23 17:00:00,20.725,21.3
2015-12-23 17:05:00,20.7,21.3
2015-12-23 17:10:00,20.675,21.3
2015-12-23 17:15:00,20.675,21.3
2015-12-23 17:20:00,20.675,21.4
2015-12-23 17:25:00,20.675,21.4
2015-12-23 17:30:00,20.675,21.4
2015-12-23 17:35:00,20.675,21.4
2015-12-23 17:40:00,20.675,21.3
2015-12-23 17:45:00,20.675,21.3
2015-12-23 17:50:00,20.93125,21.3
2015-12-23 17:55:00,21.1875,21.3
2015-12-23 18:00:00,21.1875,30.1
2015-12-23 18:05:00,21.70625,29.6
2015-12-23 18:10:00,22.225,29.4
2015-12-23 18:15:00,22.225,23.5
2015-12-23 18:20:00,22.08125,22.9
2015-12-23 18:25:00,21.9375,22.8
2015-12-23 18:30:00,21.9375,22.4
2015-12-23 18:35:00,21.75625,21.9
2015-12-23 18:40:00,21.575,22.0
2015-12-23 18:45:00,21.575,21.9
2015-12-23 18:50:00,21.4291666665,21.8
2015-12-23 18:55:00,21.283333333,21.8
2015-12-23 19:00:00,21.283333333,21.7
2015-12-23 19:05:00,21.2291666665,21.7
2015-12-23 19:10:00,21.175,21.6
2015-12-23 19:15:00,21.175,21.5
2015-12-23 19:20:00,21.1,21.5
2015-12-23 19:25:00,21.025,21.5
2015-12-23 19:30:00,21.025,21.4
2015-12-23 19:35:00,20.975,21.4
2015-12-23 19:40:00,20.925,21.4
2015-12-23 19:45:00,20.925,21.4
2015-12-23 19:50:00,20.88125,21.3
2015-12-23 19:55:00,20.8375,21.3
2015-12-23 20:00:00,20.8375,21.3
2015-12-23 20:05:00,20.79375,21.3
2015-12-23 20:10:00,20.75,21.2
2015-12-23 20:15:00,20.75,21.2
2015-12-23 20:20:00,20.76875,20.8
2015-12-23 20:25:00,20.7875,19.1
2015-12-23 20:30:00,20.7875,18.3
2015-12-23 20:35:00,20.79375,18.1
2015-12-23 20:40:00,20.8,17.7
2015-12-23 20:45:00,20.8,17.3
2015-12-23 20:50:00,20.75,17.2
2015-12-23 20:55:00,20.7,17.0
2015-12-23 21:00:00,20.7,16.9
2015-12-23 21:05:00,20.675,16.8
2015-12-23 21:10:00,20.65,16.7
2015-12-23 21:15:00,20.65,16.5
2015-12-23 21:20:00,20.5625,16.5
2015-12-23 21:25:00,20.475,16.4
2015-12-23 21:30:00,20.475,16.3
2015-12-23 21:35:00,20.4,16.2
2015-12-23 21:40:00,20.325,16.1
2015-12-23 21:45:00,20.325,16.0
2015-12-23 21:50:00,20.23125,16.0
2015-12-23 21:55:00,20.1375,15.9
2015-12-23 22:00:00,20.1375,15.8
2015-12-23 22:05:00,20.06875,15.8
2015-12-23 22:10:00,20.0,15.7
2015-12-23 22:15:00,20.0,15.6
2015-12-23 22:20:00,19.93125,15.6
2015-12-23 22:25:00,19.8625,15.5
2015-12-23 22:30:00,19.8625,15.4
2015-12-23 22:35:00,19.80625,15.3
2015-12-23 22:40:00,19.75,15.2
2015-12-23 22:45:00,19.75,15.1
2015-12-23 22:50:00,19.6875,15.0
2015-12-23 22:55:00,19.625,15.0
2015-12-23 23:00:00,19.625,14.9
2015-12-23 23:05:00,19.5875,14.9
2015-12-23 23:10:00,19.55,14.8
2015-12-23 23:15:00,19.55,14.8
2015-12-23 23:20:00,19.5,14.7
2015-12-23 23:25:00,19.45,14.6
2015-12-23 23:30:00,19.45,14.6
2015-12-23 23:35:00,19.4,14.5
2015-12-23 23:40:00,19.35,14.5
2015-12-23 23:45:00,19.35,14.4
2015-12-23 23:50:00,19.31875,14.4
2015-12-23 23:55:00,19.2875,14.3
2015-12-24 00:00:00,19.2875,14.2
2015-12-24 00:05:00,19.23125,14.2
2015-12-24 00:10:00,19.175,14.1
2015-12-24 00:15:00,19.175,14.0
2015-12-24 00:20:00,19.14375,13.9
2015-12-24 00:25:00,19.1125,13.8
2015-12-24 00:30:00,19.1125,13.8
2015-12-24 00:35:00,19.08125,13.7
2015-12-24 00:40:00,19.05,13.7
2015-12-24 00:45:00,19.05,13.6
2015-12-24 00:50:00,19.0125,13.5
2015-12-24 00:55:00,18.975,13.4
2015-12-24 01:00:00,18.975,13.4
2015-12-24 01:05:00,18.9625,13.3
2015-12-24 01:10:00,18.95,13.2
2015-12-24 01:15:00,18.95,13.2
2015-12-24 01:20:00,18.9125,13.1
2015-12-24 01:25:00,18.875,13.1
2015-12-24 01:30:00,18.875,13.1
2015-12-24 01:35:00,18.875,13.1
2015-12-24 01:40:00,18.875,13.0
2015-12-24 01:45:00,18.875,13.0
2015-12-24 01:50:00,18.85,13.0
2015-12-24 01:55:00,18.825,13.0
2015-12-24 02:00:00,18.825,13.0
2015-12-24 02:05:00,18.8125,13.0
2015-12-24 02:10:00,18.8,13.0
2015-12-24 02:15:00,18.8,13.0
2015-12-24 02:20:00,18.775,13.0
2015-12-24 02:25:00,18.75,13.0
2015-12-24 02:30:00,18.75,13.0
2015-12-24 02:35:00,18.725,12.9
2015-12-24 02:40:00,18.7,12.9
2015-12-24 02:45:00,18.7,12.9
2015-12-24 02:50:00,18.6874999999,12.8
2015-12-24 02:55:00,18.6749999997,12.8
2015-12-24 03:00:00,18.6749999997,12.8
2015-12-24 03:05:00,18.6624999999,12.8
2015-12-24 03:10:00,18.65,12.7
2015-12-24 03:15:00,18.65,12.7
2015-12-24 03:20:00,18.6375,12.7
2015-12-24 03:25:00,18.625,12.6
2015-12-24 03:30:00,18.625,12.6
2015-12-24 03:35:00,18.6125,12.6
2015-12-24 03:40:00,18.6,12.5
2015-12-24 03:45:00,18.6,12.5
2015-12-24 03:50:00,18.5875,12.4
2015-12-24 03:55:00,18.575,12.4
2015-12-24 04:00:00,18.575,12.4
2015-12-24 04:05:00,18.5625,12.4
2015-12-24 04:10:00,18.55,12.4
2015-12-24 04:15:00,18.55,12.4
2015-12-24 04:20:00,18.51875,12.4
2015-12-24 04:25:00,18.4875,12.4
2015-12-24 04:30:00,18.4875,12.4
2015-12-24 04:35:00,18.48125,12.4
2015-12-24 04:40:00,18.475,12.4
2015-12-24 04:45:00,18.475,12.4
2015-12-24 04:50:00,18.45625,12.4
2015-12-24 04:55:00,18.4375,12.4
2015-12-24 05:00:00,18.4375,12.4
2015-12-24 05:05:00,18.41875,12.5
2015-12-24 05:10:00,18.4,12.5
2015-12-24 05:15:00,18.4,12.5
2015-12-24 05:20:00,18.3875,12.5
2015-12-24 05:25:00,18.375,12.5
2015-12-24 05:30:00,18.375,12.5
2015-12-24 05:35:00,18.375,12.5
2015-12-24 05:40:00,18.375,12.5
2015-12-24 05:45:00,18.375,12.5
2015-12-24 05:50:00,18.35625,12.5
2015-12-24 05:55:00,18.3375,12.5
2015-12-24 06:00:00,18.3375,12.5
2015-12-24 06:05:00,18.33125,12.5
2015-12-24 06:10:00,18.325,12.5
2015-12-24 06:15:00,18.325,12.5
2015-12-24 06:20:00,18.3125,12.5
2015-12-24 06:25:00,18.3,12.5
2015-12-24 06:30:00,18.3,12.5
2015-12-24 06:35:00,18.3,12.5
2015-12-24 06:40:00,18.3,12.5
2015-12-24 06:45:00,18.3,12.5
2015-12-24 06:50:00,18.29375,12.5
2015-12-24 06:55:00,18.2875,12.5
2015-12-24 07:00:00,18.2875,12.5
2015-12-24 07:05:00,18.28125,12.5
2015-12-24 07:10:00,18.275,12.5
2015-12-24 07:15:00,18.275,12.5
2015-12-24 07:20:00,18.275,12.6
2015-12-24 07:25:00,18.275,12.6
2015-12-24 07:30:00,18.275,12.6
2015-12-24 07:35:00,18.275,12.6
2015-12-24 07:40:00,18.275,12.6
2015-12-24 07:45:00,18.275,12.6
2015-12-24 07:50:00,18.25625,12.6
2015-12-24 07:55:00,18.2375,12.6
2015-12-24 08:00:00,18.2375,12.5
2015-12-24 08:05:00,18.56875,18.5
2015-12-24 08:10:00,18.9,23.8
2015-12-24 08:15:00,18.9,25.8
2015-12-24 08:20:00,20.05625,29.1
2015-12-24 08:25:00,21.2125,30.6
2015-12-24 08:30:00,21.2125,33.0
2015-12-24 08:35:00,22.36875,33.8
2015-12-24 08:40:00,23.525,34.2
2015-12-24 08:45:00,23.525,33.6
2015-12-24 08:50:00,23.4125,29.7
2015-12-24 08:55:00,23.3,24.6
2015-12-24 09:00:00,23.3,23.2
2015-12-24 09:05:00,22.675,22.5
2015-12-24 09:10:00,22.05,22.3
2015-12-24 09:15:00,22.05,21.9
2015-12-24 09:20:00,21.69375,21.6
2015-12-24 09:25:00,21.3375,21.4
2015-12-24 09:30:00,21.3375,21.2
2015-12-24 09:35:00,21.09375,21.0
2015-12-24 09:40:00,20.85,21.0
2015-12-24 09:45:00,20.85,20.8
2015-12-24 09:50:00,20.675,20.8
2015-12-24 09:55:00,20.5,20.8
2015-12-24 10:00:00,20.5,20.7
2015-12-24 10:05:00,20.575,20.6
2015-12-24 10:10:00,20.65,24.1
2015-12-24 10:15:00,20.65,30.0
2015-12-24 10:20:00,21.25625,30.9
2015-12-24 10:25:00,21.8625,31.3
