Date,Open,High,Low,Close,Volume,Adj Close
2006-02-28 00:00:00,71.58,72.4,68.1,68.49,45249300,68.2
2006-03-01 00:00:00,68.84,69.49,68.02,69.1,27279200,68.8
2006-03-02 00:00:00,68.99,69.99,68.67,69.61,22331200,69.31
2006-03-03 00:00:00,69.4,69.91,67.53,67.72,26345300,67.43
2006-03-06 00:00:00,67.69,67.72,64.94,65.48,32595200,65.2
2006-03-07 00:00:00,65.76,66.9,65.08,66.31,31174200,66.03
2006-03-08 00:00:00,66.29,67.2,65.35,65.66,23330400,65.38
2006-03-09 00:00:00,65.98,66.47,63.81,63.93,28546600,63.66
2006-03-10 00:00:00,64.05,64.49,62.45,63.19,37255100,62.92
2006-03-13 00:00:00,65.05,66.28,64.79,65.68,30756700,65.4
2006-03-14 00:00:00,65.77,67.32,65.5,67.32,22929300,67.03
2006-03-15 00:00:00,67.71,68.04,65.52,66.23,31857000,65.95
2006-03-16 00:00:00,66.85,66.9,64.3,64.31,26772800,64.04
2006-03-17 00:00:00,64.75,65.54,64.11,64.66,29001500,64.38
2006-03-20 00:00:00,65.22,65.46,63.87,63.99,21622900,63.72
2006-03-21 00:00:00,64.29,64.34,61.39,61.81,47991700,61.55
2006-03-22 00:00:00,62.16,63.25,61.27,61.67,48067700,61.41
2006-03-23 00:00:00,61.82,61.9,59.61,60.16,50993800,59.9
2006-03-24 00:00:00,60.25,60.94,59.03,59.96,38285000,59.7
2006-03-27 00:00:00,60.35,61.38,59.4,59.51,39574000,59.26
2006-03-28 00:00:00,59.63,60.14,58.25,58.71,48940100,58.46
2006-03-29 00:00:00,59.13,62.52,57.67,62.33,83815500,62.06
2006-03-30 00:00:00,62.82,63.3,61.53,62.75,49666100,62.48
2006-03-31 00:00:00,63.25,63.61,62.24,62.72,29119900,62.45
2006-04-03 00:00:00,63.67,64.12,62.61,62.65,29135400,62.38
2006-04-04 00:00:00,62.1,62.22,61.05,61.17,33283000,60.91
2006-04-05 00:00:00,64.71,67.21,64.15,67.21,79764600,66.92
2006-04-06 00:00:00,68.3,72.05,68.2,71.24,95134600,70.94
2006-04-07 00:00:00,70.93,71.21,68.47,69.79,55187100,69.49
2006-04-10 00:00:00,70.29,70.93,68.45,68.67,32268400,68.38
2006-04-11 00:00:00,68.99,69.3,67.07,67.99,33547000,67.7
2006-04-12 00:00:00,68.01,68.17,66.3,66.71,26424800,66.42
2006-04-13 00:00:00,66.34,67.44,65.81,66.47,26238500,66.19
2006-04-17 00:00:00,66.51,66.84,64.35,64.81,25783500,64.53
2006-04-18 00:00:00,65.04,66.47,64.79,66.22,28387300,65.94
2006-04-19 00:00:00,66.82,67.0,65.47,65.65,38786900,65.37
2006-04-20 00:00:00,69.51,70.0,66.2,67.63,59535100,67.34
2006-04-21 00:00:00,68.19,68.64,66.47,67.04,28178100,66.75
2006-04-24 00:00:00,66.85,66.92,65.5,65.75,25251000,65.47
2006-04-25 00:00:00,65.96,66.59,65.56,66.17,18895100,65.89
2006-04-26 00:00:00,66.65,68.28,66.4,68.15,25388800,67.86
2006-04-27 00:00:00,67.73,69.86,67.35,69.36,30212400,69.06
2006-04-28 00:00:00,69.38,71.3,69.2,70.39,27144200,70.09
2006-05-01 00:00:00,70.77,71.54,69.16,69.6,26799300,69.3
2006-05-02 00:00:00,70.15,71.98,70.11,71.62,27559400,71.31
2006-05-03 00:00:00,71.83,71.95,70.18,71.14,24535400,70.84
2006-05-04 00:00:00,71.22,72.89,70.46,71.13,30729300,70.83
2006-05-05 00:00:00,71.86,72.25,71.15,71.89,20139700,71.58
2006-05-08 00:00:00,72.99,73.8,71.72,71.89,21244700,71.58
2006-05-09 00:00:00,71.82,72.56,70.62,71.03,18988100,70.73
2006-05-10 00:00:00,71.29,71.33,69.61,70.6,16424600,70.3
2006-05-11 00:00:00,70.79,70.84,67.55,68.15,29024600,67.86
2006-05-12 00:00:00,67.85,68.69,66.86,67.7,22920500,67.41
2006-05-15 00:00:00,67.37,68.38,67.12,67.79,18899200,67.5
2006-05-16 00:00:00,68.1,68.25,64.75,64.98,33455000,64.7
2006-05-17 00:00:00,64.71,65.7,64.07,65.26,26935500,64.98
2006-05-18 00:00:00,65.68,66.26,63.12,63.18,23515800,62.91
2006-05-19 00:00:00,63.26,64.88,62.82,64.51,35209500,64.23
2006-05-22 00:00:00,63.87,63.99,62.77,63.38,25677700,63.11
2006-05-23 00:00:00,64.86,65.19,63.0,63.15,24800500,62.88
2006-05-24 00:00:00,62.99,63.65,61.56,63.34,32715400,63.07
2006-05-25 00:00:00,64.26,64.45,63.29,64.33,16549000,64.05
2006-05-26 00:00:00,64.31,64.56,63.14,63.55,15462500,63.28
2006-05-30 00:00:00,63.29,63.3,61.22,61.22,20121500,60.96
2006-05-31 00:00:00,61.76,61.79,58.69,59.77,45749200,59.51
2006-06-01 00:00:00,59.85,62.28,59.52,62.17,33661000,61.9
2006-06-02 00:00:00,62.99,63.1,60.88,61.66,24492400,61.4
2006-06-05 00:00:00,61.15,61.15,59.97,60.0,21635200,59.74
2006-06-06 00:00:00,60.22,60.63,58.91,59.72,25929900,59.46
2006-06-07 00:00:00,60.1,60.4,58.35,58.56,26803800,58.31
2006-06-08 00:00:00,58.44,60.93,57.15,60.76,49910100,60.5
2006-06-09 00:00:00,61.18,61.56,59.1,59.24,27708500,58.99
2006-06-12 00:00:00,59.4,59.73,56.96,57.0,25635200,56.76
2006-06-13 00:00:00,57.61,59.1,57.36,58.33,38594400,58.08
2006-06-14 00:00:00,58.28,58.78,56.69,57.61,31362000,57.36
2006-06-15 00:00:00,57.3,59.74,56.75,59.38,42513700,59.13
2006-06-16 00:00:00,58.96,59.19,57.52,57.56,29932200,57.31
2006-06-19 00:00:00,57.83,58.18,57.0,57.2,25163400,56.96
2006-06-20 00:00:00,57.61,58.35,57.29,57.47,24034800,57.22
2006-06-21 00:00:00,57.74,58.71,57.3,57.86,30832000,57.61
2006-06-22 00:00:00,58.2,59.75,58.07,59.58,34486900,59.33
2006-06-23 00:00:00,59.72,60.17,58.73,58.83,23578700,58.58
2006-06-26 00:00:00,59.17,59.2,58.37,58.99,16662000,58.74
2006-06-27 00:00:00,59.09,59.22,57.4,57.43,19664700,57.18
2006-06-28 00:00:00,57.29,57.3,55.41,56.02,30382300,55.78
2006-06-29 00:00:00,56.76,59.09,56.39,58.97,31192800,58.72
2006-06-30 00:00:00,57.59,57.75,56.5,57.27,26417700,57.03
2006-07-03 00:00:00,57.52,58.18,57.34,57.95,6956100,57.7
2006-07-05 00:00:00,57.15,57.6,56.56,57.0,18508600,56.76
2006-07-06 00:00:00,57.09,57.4,55.61,55.77,22614600,55.53
2006-07-07 00:00:00,55.48,56.55,54.67,55.4,28548600,55.16
2006-07-10 00:00:00,55.7,56.49,54.5,55.0,18905200,54.76
2006-07-11 00:00:00,55.11,55.99,54.53,55.65,29465100,55.41
2006-07-12 00:00:00,55.17,55.24,52.92,52.96,33118900,52.73
2006-07-13 00:00:00,52.03,54.12,51.41,52.25,44639500,52.03
2006-07-14 00:00:00,52.5,52.89,50.16,50.67,35465600,50.45
2006-07-17 00:00:00,51.73,53.11,51.65,52.37,36590800,52.15
2006-07-18 00:00:00,53.16,53.85,51.85,52.9,35730300,52.67
2006-07-19 00:00:00,52.96,55.08,52.36,54.1,49669400,53.87
2006-07-20 00:00:00,60.96,61.59,59.72,60.5,70433800,60.24
2006-07-21 00:00:00,59.82,61.15,59.64,60.72,31853300,60.46
2006-07-24 00:00:00,61.26,62.1,60.43,61.42,25816300,61.16
2006-07-25 00:00:00,61.78,62.09,60.78,61.93,21038200,61.67
2006-07-26 00:00:00,62.0,64.64,61.68,63.87,32086700,63.6
2006-07-27 00:00:00,64.5,65.02,62.86,63.4,26251600,63.13
2006-07-28 00:00:00,63.94,65.68,63.5,65.59,24696700,65.31
2006-07-31 00:00:00,66.83,68.63,66.28,67.96,31887200,67.67
2006-08-01 00:00:00,67.22,67.93,65.94,67.18,25420200,66.89
2006-08-02 00:00:00,67.65,68.68,67.51,68.16,19670300,67.87
2006-08-03 00:00:00,67.91,70.0,67.81,69.59,30037300,69.29
2006-08-04 00:00:00,67.05,68.61,64.96,68.3,66173800,68.01
2006-08-07 00:00:00,67.72,69.6,66.31,67.21,44482600,66.92
2006-08-08 00:00:00,67.09,67.11,64.51,64.78,35638000,64.5
2006-08-09 00:00:00,65.43,65.6,63.4,63.59,34137100,63.32
2006-08-10 00:00:00,63.25,64.81,62.7,64.07,24920000,63.8
2006-08-11 00:00:00,63.23,64.13,62.58,63.65,27768900,63.38
2006-08-14 00:00:00,64.05,65.22,63.6,63.94,25629300,63.67
2006-08-15 00:00:00,65.34,66.5,64.8,66.45,30762600,66.17
2006-08-16 00:00:00,67.1,68.07,66.33,67.98,27903000,67.69
2006-08-17 00:00:00,68.0,68.66,67.18,67.59,20755300,67.3
2006-08-18 00:00:00,67.71,68.4,67.26,67.91,19155500,67.62
2006-08-21 00:00:00,67.3,67.31,66.15,66.56,18793800,66.28
2006-08-22 00:00:00,66.68,68.32,66.5,67.62,20606000,67.33
2006-08-23 00:00:00,68.0,68.65,66.94,67.31,19152100,67.02
2006-08-24 00:00:00,67.89,68.19,66.27,67.81,23399700,67.52
2006-08-25 00:00:00,67.34,69.05,67.31,68.75,19427100,68.46
2006-08-28 00:00:00,68.5,68.61,66.68,66.98,26362900,66.69
2006-08-29 00:00:00,66.99,67.26,65.12,66.48,33833300,66.2
2006-08-30 00:00:00,67.34,67.82,66.68,66.96,24290800,66.67
2006-08-31 00:00:00,67.28,68.3,66.66,67.85,20524900,67.56
2006-09-01 00:00:00,68.48,68.65,67.82,68.38,14589100,68.09
2006-09-05 00:00:00,68.97,71.5,68.55,71.48,36159200,71.17
2006-09-06 00:00:00,71.08,71.69,69.7,70.03,34789400,69.73
2006-09-07 00:00:00,70.6,73.48,70.25,72.8,45284200,72.49
2006-09-08 00:00:00,73.37,73.57,71.91,72.52,31997200,72.21
2006-09-11 00:00:00,72.43,73.73,71.42,72.5,33897300,72.19
2006-09-12 00:00:00,72.81,73.45,71.45,72.63,60167400,72.32
2006-09-13 00:00:00,72.85,74.32,72.3,74.2,40933500,73.88
2006-09-14 00:00:00,73.72,74.67,73.46,74.17,28633200,73.85
2006-09-15 00:00:00,74.6,74.98,73.29,74.1,35066200,73.78
2006-09-18 00:00:00,73.8,74.86,73.3,73.89,25188500,73.57
2006-09-19 00:00:00,74.1,74.36,72.8,73.77,25358900,73.45
2006-09-20 00:00:00,74.38,75.68,74.22,75.26,29385400,74.94
2006-09-21 00:00:00,75.25,76.06,74.02,74.65,28361600,74.33
2006-09-22 00:00:00,74.3,74.34,72.58,73.0,23754000,72.69
2006-09-25 00:00:00,73.81,75.86,73.72,75.75,30678300,75.43
2006-09-26 00:00:00,76.18,77.78,76.1,77.61,39391000,77.28
2006-09-27 00:00:00,77.17,77.47,75.82,76.41,28941900,76.08
2006-09-28 00:00:00,77.02,77.48,75.95,77.01,25843200,76.68
2006-09-29 00:00:00,77.11,77.52,76.68,76.98,14493300,76.65
2006-10-02 00:00:00,75.1,75.87,74.3,74.86,25451400,74.54
2006-10-03 00:00:00,74.45,74.95,73.19,74.08,28239600,73.76
2006-10-04 00:00:00,74.1,75.46,73.16,75.38,29610100,75.06
2006-10-05 00:00:00,74.53,76.16,74.13,74.83,24424400,74.51
2006-10-06 00:00:00,74.42,75.04,73.81,74.22,16677100,73.9
